UniqueCount	AmbigCount
157	1
327	1
75	5
381	8
702	14
760	12
102	0
381	1
6	0
5	0
4	0
378	1
441	4
2007	18
81	10
782	1
574	2
202	13
769	27
444	31
109	16
128	0
6	0
7	0
25	0
1	0
1	10
3	0
0	0
0	0
0	0
9	0
32	0
302	1
20	0
53	1
0	1
140	0
246	6
202	1
0	0
33	0
0	0
3	0
1	10
1	0
2	0
0	682
0	0
1	0
0	0
5	0
3	0
1	0
0	0
3	0
36	0
291	0
0	0
14	0
9	0
1	0
1	152
365	1
9757	25
1696	4
38075	122
0	16
8	0
0	0
9	133
2248	12
19	2
44	2
146	0
151	5
505	5
461	4
11	0
14	0
6	89
0	0
17	0
24	1
0	0
8	0
31	0
16	0
3	0
1	0
9	3
165	2
58	0
10	0
181	0
45	0
0	0
3	0
83	1
1	0
591	1
0	0
24	0
0	0
0	0
4	0
3	0
1	0
2	0
1	0
195	1
54	0
80	4
42	5
63	1
16	0
9	0
0	0
3	1
44	2
77	2
12	0
93	1
30	1
12	0
6	0
1	0
0	0
1	0
29	0
4	0
15	0
87	0
0	0
8	0
6	0
149	0
2298	9
273	1
10	3
0	0
4	0
7	0
49	2
28	1
31	0
37	0
7	0
0	0
8975	27
3	0
251	1
296	6
65	5
40	0
2	1
12	1
9	0
0	0
0	0
4	1
37	1
58	0
37	0
99	0
39	0
213	0
8	0
1	0
2	2
12	0
7	0
9	0
5	0
4	0
5	0
4	0
7	0
0	0
1	0
151	0
137	1
318	1
29	1
99	1
9	0
15	0
1	0
19	2
10	1
20	0
5	0
14	0
141	1
155	0
40	1
0	0
2	0
29	0
189	1
6970	60
5904	97
2919	82
2081	26
128	0
3	0
13	0
0	0
31	0
170	0
44	0
56	0
256	1
973	6
51	0
107	0
44	1
298	0
33	0
22	1
46	2
28	2
0	1
114	0
563	0
7	0
68	0
18	0
383	0
1117	6
1382	6
9	0
511	4
6	2
2	0
5	0
1	0
35	0
8	1
5	1
10	1
20	1
19	0
73	1
167	0
0	686
76	1
4436	71
7066	238
7231	186
39175	143
512	8
221	5
937	4
142	0
213	3
62	4
497	6
201	4
30	1
15	2
3	1
245	0
2186	8
562	1
337	2
562	3
77	0
6338	25
5177	17
107	4
573	4
1178	8
7213	26
13425	46
42	0
44	0
56	0
4	0
3	0
578	2
4	0
3	0
4	0
552	5
295	3
72	2
61	1
20	0
36	0
62	1
70	3
124	1
25	1
2	0
14	0
211	9
343	13
50	4
76	0
363	19
726	20
6	0
9	0
18	0
2	0
0	0
7177	8
499	3
30	0
21	1
15	1
49	0
206	1
0	0
75	9
116	8
728	3
668	51
528	46
361	12
261	10
321	2
37	0
313	0
13	0
949	4
69	0
211	0
29	0
63	0
25	0
30	0
70	0
401	5
31	0
18	1
335	3
28	0
16	0
19	0
17	0
74	3
115	4
4377	7
55	0
187	0
976	0
7	0
292	0
0	1
0	1
574	0
93	3
174	11
784	14
64	5
92	8
56	8
2866	8
18	0
11	0
18	0
56	0
16	0
57	1
74	0
76	0
62	2
137	1
27	0
314	1
28	0
41	0
444	3
114	0
611	6
110	1
78	1
57	0
47	6
71	6
22	0
44	0
35	1
168	3
143	0
456	0
160	0
10	0
435	0
90	0
38	0
5503	46
137	23
638	2
176	4
481	34
169	28
25	0
277	0
141	1
123	0
245	2
107	9
406	11
1	0
150	0
202	1
171	2
191	0
94	4
16	2
103	0
113	0
8	0
0	0
2	0
157	1
12	0
14	0
43	0
102	1
335	0
320	3
326	2
50	0
167	0
41	0
15	1
4	1
2	0
0	0
54	1
27	0
2	1
10	1
9	1
8	2
3	0
1	0
57	1
127	1
2523	4
26	516
62	0
158	1
156	2
68	0
152	0
29	1
64	0
39	0
229	2
1	0
658	3
25	1
105	1
222	2
685	4
30	0
1	0
60	1
42	2
27	1
64	1
32	8
470	9
0	0
20	0
4	0
458	3
407	1
135	4
58	1
21	0
94	0
103	0
115	1
39	0
14	0
2651	7
1536	6
178	0
38	0
28	1
14	0
411	2
1038	5
140	2
196	4
104	9
46	8
1101	3
226	12
542	15
112	0
1446	6
49	13
1521	20
638	2
2	0
9167	370
17945	395
4959	43
4367	199
9148	202
10918	50
16	0
15	0
282	3
1051	3
251	6
0	0
1	0
0	0
1	0
0	0
0	0
12	0
2	0
5	0
6	0
26	0
24	0
15	0
9	0
23	0
10	0
33	0
9	0
18	0
9	0
8	0
137	0
6	0
12	0
0	1
1176	5
40	2
223	2
196	0
27	0
285	1
114	0
21	0
127	1
201	1
111	0
0	0
19	0
36	0
188	1
887	52
1321	107
293	55
576	1
0	0
2	0
64	1
32	0
51	0
370	0
377	3
41	0
3	0
20	0
394	2
426	1
2	0
119	4
44	4
7	0
168	0
0	658
1	16
164	0
2	0
130	0
14	0
64	0
943	4
232	0
30	0
27	0
71	0
273	14
51	12
91	7
334	14
74	8
117	7
573	5
28	0
91	0
155	1
621	0
7	8
4	4
41	0
215	2
3	0
93	1
48	1
1373	3
39	0
49	0
65	0
94	2
242	4
959	4
130	0
0	2
454	2
255	1
353	4
272	2
76773	287
6	741
1	0
850	5
1200	6
4	0
43	0
27	0
44	1
32	2
32	2
136	0
774	0
0	658
1346	6
6	0
1765	7
197	9
268	7
15	0
16	0
45	3
185	6
27	2
68	1
109	1
2	0
3	0
0	0
0	0
0	0
2	0
83	0
0	0
2	0
0	0
0	0
0	0
86	0
97	0
26	0
110	0
156	0
53	2
132	10
14	9
243	1
1949	9
124	2
79	2
87	0
147	4
22	4
255	1
90	1
9	0
2	0
0	0
14	0
35	0
0	0
11	0
63	0
120	0
264	25
704	27
240	0
991	2
63	0
10	0
10	0
237	0
0	0
41	0
218	0
15	0
42	0
222	117
1974	141
3810	40
2229	17
224	2
303	1
185	7
236	11
66	2
3	2
93	2
372	3
303	5
104	4
29	3
157	4
154	0
21	0
117	2
78	1
1774	10
10	0
240	0
81	1
490	7
2222	105
10975	134
5	0
506	32
448	32
258	0
730	5
1	1
1084	4
36	0
4682	43
3512	41
3897	67
4050	61
0	0
9	0
28	0
31	0
62	2
112	3
339	1
521	4
1014	3
255	1
1458	5
2	0
592	2
29	12
5	0
75	0
60	0
108	1
2713	12
89	1
195	2
40	2
101	1
15	0
107	0
4	0
8	0
30	0
20	0
54	0
387	6
29	5
150	0
61	0
89	6
302	7
52	0
5	0
21	1
84	1
127	0
234	0
491	2
1	0
34	0
512	6
196	3
31	2
50	6
22	4
244	4
225	11
89	9
52	6
35	0
34	0
264	0
109	6
425	7
23	0
251	2
46	0
150	0
100	0
466	2
2482	9
79	0
181	0
433	8
53	5
63	3
316	4
455	2
27	0
8	0
49	3
52	3
90	1
87	2
213	6
1512	13
1189	24
1635	23
251	45
168	43
12	1
85	1
85	0
167	1
21	0
84	2
270	1
3	0
27	0
91	2
116	3
75	1
31	0
45	0
33	0
9	0
30	0
270	2
86	4
680	8
306	1
30	0
61	0
101	2
123	2
95	1
40	2
311	5
158	5
2	0
208	1
237	2
14	4
132	5
597	3
34	0
5	0
49	0
71	1
319	3
217	2
0	0
6	0
989	6
905	7
123	4
253	9
362	5
263	2
2426	8
1024	8
554	3
229	1
42	1
43	0
588	2
1058	3
566	1
66	1
573	11
94	11
44	9
2140	9
51	0
7	0
200	0
115	2
680	3
429	1
198	0
17	1
12	0
48	1
31	3
171	3
16	0
61	0
319	0
1670	3
1803	8
1	0
25	0
285	1
251	3
39	1
22	1
54	2
10	2
26	0
75	0
86	0
10	0
872	4
451	1
993	7
93	1
233	15
110	15
64	0
70	0
132	0
860	3
3356	8
0	0
8	0
81	0
0	0
3	0
291	3
627	9
27	0
444	3
1	0
2	0
16	0
5	0
8	0
12	0
495	1
12	0
111	2
266	1
364	2
252	4
231	2
1	0
63	1
194	0
3232	13
34	3
10	1
332	3
72	2
998	2
13	0
106	0
3454	21
13	1
60	0
70	0
113	0
6	0
485	2
1632	3
46	1
0	0
24	0
99	4
147	3
425	3
80	0
103	1
46	0
42	1
60	0
61	0
17	0
6	0
1	1
0	1
0	0
0	0
1	0
10	0
4	0
149	0
78	12
132	9
31	0
10	0
9	5
49	5
30	0
5	0
149	0
1	0
0	0
4	0
1	0
3	0
52	0
154	0
671	7
649	13
774	36
467	35
705	9
211	4
118	3
683	4
1	0
2	0
2	0
7	0
38	0
120	3
102	6
766	18
1791	15
144	0
126	2
50	1
38	5
854	7
0	0
255	0
710	3
47	1
1	1
5	0
5	0
0	0
1	0
0	0
0	0
0	0
30	0
30	0
17	0
192	0
20	0
91	12
182	15
152	2
116	6
35	9
174	3
149	0
17	0
252	1
66	13
52	12
9	0
9	0
153	2
146	1
201	1
258	0
142	1
101	0
102	0
10	0
99	2
1828	6
0	0
10	0
23	1
243	1
56	0
22	0
110	3
215	9
29	5
3225	14
19	1
11	0
92	5
409	7
56	3
135	3
19	0
259	3
136	1
43	1
780	2
267	1
260	1
2726	15
230	0
7	0
233	0
2693	7
54	0
17	0
223	3
641	2
158	14
336	17
54	2
6	2
49	2
3	0
920	15
377	11
10	0
119	0
187	0
42	1
50	0
1004	7
36	0
289	0
1561	13
664	4
1	0
81	2
106	2
130	10
189	9
172	0
230	2
276	0
29	0
89	3
4	2
175	3
23	4
140	11
310	10
24	2
26	0
3	1
8	0
3	0
188	7
551	7
54	0
4	0
78	0
119	0
0	0
167	1
46	1
55	1
45	0
0	0
1	0
0	0
0	0
2	0
9	0
107	3
88	4
425	5
2	2
342	6
293	5
1	0
55	0
2482	12
23	1
488	8
425	5
27	0
22	1
17	1
2	0
812	6
255	0
49	1
33	1
163	0
105	5
159	34
263	30
20	3
55	9
484	8
261	20
470	24
42	2
63	0
133	0
42	1
596	47
1441	49
26452	111
1932	43
10056	63
13	0
124	1
64	0
19	0
20	0
41	0
1	0
101	0
91	5
65	5
16	1
4	2
31	2
87	0
21	0
38	0
124	0
82	5
96	1
11	1
28	2
74	2
0	0
32	1
87	3
232	7
91	3
6	0
26	4
194	8
28	4
351	1
63	0
19	0
352	6
452	5
1248	3
4	1
373	3
756	2
345	0
262	2
53	0
127	2
34	1
247	1
105	1
178	1
36	0
12	0
380	6
326	4
416	7
59	2
38	5
455	5
1125	41
397	102
134	66
32	5
107	5
9	0
27	0
22	0
4	0
7	0
200	1
374	0
21	0
45	0
748	6
440	6
36	2
260	2
163	3
1213	3
41	1
525	4
485	2
21	0
31	0
57	2
35	5
171	3
887	2
84	0
101	1
63	1
68	0
6	0
0	0
71	0
42	1
166	1
23	1
93	1
2867	27
2393	25
515	3
2211	19
1584	16
90	4
109	4
357	1
330	3
53	0
80	0
1495	6
559	2
175	0
4033	14
3257	17
0	2
618	0
421	3
760	1
122	0
116	0
34	0
84	0
230	1
868	3
11	0
44	0
171	0
312	2
21	0
127	0
286	1
1463	7
53	0
37	0
481	2
57	0
115	1
763	3
754	3
193	1
505	19
156	18
163	3
61	28
619	30
12	0
56	2
232	2
139	0
593	2
50	0
35	0
107	2
70	1
58	0
24	0
406	1
369	2
58	1
20	1
135	0
14	0
1	0
97	0
462	4
203	14
1085	17
29	0
155	0
13	0
0	0
1	0
32	0
443	2
2	0
7	1
20	1
4	711
0	0
0	767
144	1
127	0
246	1
18	0
32	0
68	0
101	1
131	0
235	0
0	0
0	0
0	0
5	0
1	0
0	0
23	0
28	0
28	0
0	0
1	0
3	0
0	0
0	0
1	0
4	0
0	0
0	0
3	0
1	0
8	0
5	0
1	0
2	0
0	0
6	0
4	0
3	0
3	0
7	0
1	0
7	0
0	0
9	1
0	0
0	0
5	0
0	0
2	0
0	0
0	0
22	0
133	0
209	1
240	1
215	1
144	2
230	2
90	0
45	1
283	1
39	0
404	1
2	0
81	0
123	3
37	3
22	0
0	0
6	0
6	0
25	0
90	0
342	0
15	0
78	12
237	11
15	2
81	4
0	0
2	0
5	0
74	2
10	0
419	2
126	2
19	3
1498	3
288	0
272	0
71	0
24	0
743	2
20	0
79	2
24	2
51	0
16	0
663	0
0	0
41	1
80	1
128	2
2	2
136	8
199	6
26	0
290	4
393	6
141	4
35	1
296	1
8	0
10	0
76	0
147	1
870	5
45	0
845	1
41	0
58	0
197	0
262	6
343	5
1	0
683	4
77	2
216	10
184	5
25	0
46	0
226	1
12	11
163	13
300	5
329	4
9	3
15	3
37	0
34	1
277	3
111	0
348	1
0	0
25	6
148	23
372	58
67	0
26	1
13	1
81	0
10	0
2	0
3	0
28	0
14	1
16	1
6	0
2	0
16	0
14	1
39	4
52	10
18	7
4	0
0	0
330	1
698	4
21350	79
555	1
119	0
92	2
532	0
17	0
0	0
2596	134
377	128
124	6
35	1
109	3
213	3
55	1
67	0
64	1
128	2
2	0
71	0
18	0
8	0
94	1
52	1
98	2
27	1
239	0
138	1
1	1
35	0
26	0
32	0
11	0
7	0
20	0
9	0
33	0
111	0
11	2
18	2
41	0
44	5
2	5
161	2
56	1
11	0
35	0
5	0
245	0
182	2
232	4
40	0
3	0
19	3
56	3
115	0
16	0
256	2
87	1
229	3
321	2
264	4
2	0
3	0
3	0
282	4
788	4
10	0
316	12
2683	27
217	3
1332	5
57	3
416	13
170	9
1394	10
66	1
979	3
953	9
1697	7
393	3
40	0
40	0
79	2
249	2
52	0
32	0
211	0
1985	8
0	642
477	2
322	0
3	0
62	1
42	0
73	0
19	0
37	0
201	14
123	12
158	0
107	0
1464	6
1893	28
502	20
177	2
5173	15
16	0
55	0
2	0
21	0
120	1
0	0
2	0
70	0
123	0
861	1
310	2
478	1
88	4
150	3
1400	5
604	0
39	0
54	0
190	0
95	0
36	0
0	0
1	0
69	0
8	0
19	0
24	1
5	0
16	0
45	0
84	0
2441	12
140	9
1179	2
599	7
1068	8
2325	14
7	0
124	0
173	2
19	3
75	3
96	4
90	3
89	1
57	0
25	0
179	3
227	3
17	0
10	0
27	0
23	0
322	7
920	86
1097	81
563	6
40	8
91	6
660	8
3312	78
972	70
115	39
2204	37
367	16
368	26
560	25
87	31
1322	68
454	64
586	30
546	116
415	276
1068	311
2304	159
598	17
389	2
3283	22
796	21
1250	57
3045	55
454	7
942	2
218	0
127	0
151	0
280	0
129	1
3	0
22	0
744	4
884	4
111	0
3	0
239	2
514	4
2	0
23	0
11	0
205	0
157	0
58	4
126	9
120	18
177	13
19	0
36	2
187	3
66	4
106	6
970	4
2	0
63	1
494	1
124	1
214	0
52	0
487	31
1727	240
10513	238
655	146
1884	152
1937	118
1724	107
47	0
32	0
2	0
14	0
0	8
235	2
56	2
20	0
28	0
5	1
1	1
2933	11
100	0
95	0
1	0
136	0
10	0
155	0
14	0
2	0
208	7
52	7
550	10
34	8
90	1
28	2
16	3
1	0
4	0
121	0
12	1
80	0
1	2
0	684
65	0
151	2
18	0
157	0
1478	5
91	0
637	1
45	0
2	0
12	0
8	0
50	0
54	0
10	0
31	0
0	0
1	0
0	0
232	1
84	0
25	0
3	2
4	2
20	0
5	0
1528	13
322	11
6	0
138	1
139	1
5	0
17	0
19	0
15	0
11	0
27	0
496	2
42	0
1204	7
182	1
508	1
368	1
4	0
1022	4
88	1
50	1
61	1
29	0
19	0
83	0
60	0
90	1
1	0
5	0
211	0
25	0
57	0
13	1
66	1
31	0
44	0
287	2
91	1
55	2
27	2
6	1
50	0
100	0
49	2
8	2
75	2
26	0
205	1
0	0
0	675
7	0
19	0
1	0
67	2
40	1
109	1
0	0
254	6
292	17
369	13
8	0
2615	17
52	1
0	0
30	0
277	20
260	16
176	0
344	1
43	0
103	1
82	0
127	0
31	0
91	1
496	2
14	0
2	0
7	1
6	1
192	0
202	6
153	6
298	5
7534	33
0	0
320	0
37	0
149	0
45	1
22	1
4	0
11	0
40	0
29	0
1189	11
29	4
144	1
149	0
348	1
1248	12
397	8
0	0
1059	2
45	0
9	0
13	0
164	0
79	0
64	0
23	0
6	0
23	0
27	0
31	0
2	0
72	1
32	0
34	0
9	0
11	0
19	1
91	3
26	2
133	18
259	22
50	4
102	0
430	2
229	0
1328	3
15	0
89	0
57	0
9	0
1115	2
478	2
5	0
5	0
164	0
1	0
27	0
0	684
60	0
33	1
36	1
0	0
44	0
18	0
2	0
30	0
11	0
0	0
3	0
3	0
7	0
0	0
2506	11
19	0
40	0
498	0
19	1
2	0
280	1
4956	42
2902	30
14	3
88	0
124	0
11	2
79	0
605	3
226	0
123	0
2	0
165	5
14	5
107	0
647	1
2	0
2054	10
7	0
41	0
260	1
0	8
67	0
80	0
74	2
9	0
535	0
298	3
31	0
2	0
0	1
11	0
44	0
78	0
50	3
274	3
246	2
24	0
268	1
2963	17
554	7
6	0
214	1
85	0
2	0
148	1
29	0
0	0
416	2
3451	11
4	0
1275	4
24	0
41	0
1716	3
238	0
120	0
1792	10
1462	5
465	1
55	1
292	0
1211	2
22	1
94	2
20	0
97	0
120	1
123	1
15	0
165	1
310	3
332	0
88	0
478	25
5387	86
644	43
23	0
75	0
25	0
25	0
1	0
14	0
17	0
20	0
100	5
200	6
29	1
25	0
360	3
25	0
0	0
75	0
0	0
28	0
64	0
8	0
0	0
45	0
5103	18
51	0
12	0
21	0
85	1
126	1
110	0
3	0
4	0
59	0
53	1
3	1
324	4
4	3
337	5
0	0
39	1
2	0
0	0
1251	3
418	4
1010	1
1758	12
2	1
0	0
225	2
20	1
104	0
4	0
63	0
38	0
67	0
76	1
19	0
134	1
30	1
21	0
6692	24
12	0
6	1
1	1
3	0
2	0
24	0
70	0
12	0
45	3
157	4
5	0
1524	1
538	33
326	57
2083	27
12224	45
1554	8
4674	16
89	6
67	6
463	3
15	3
95	9
72	6
47	4
200	7
28	3
112	3
692	6
176	1
1570	16
3223	26
227	18
172	13
459	3
79	1
53	0
501	4
1117	4
18	1
8	4
6	1
19	0
98	1
45	1
215	0
12	0
16	0
0	0
211	4
157	5
152	0
10	0
13	0
70	1
19	0
232	0
753	5
183	1
74	1
61	1
21	0
4	0
79	0
66	0
31	1
31	1
24	0
69	1
93	0
14	0
239	2
16	0
73	1
20	0
2	0
199	0
2014	4
996	6
0	0
1	0
33	0
21	1
332	1
5	0
1	0
385	1
189	4
167	4
29	3
360	0
1624	9
310	16
96	16
146	0
32	0
34	0
413	1
2228	7
19	0
8562	559
27092	621
26	0
15	0
1	0
1	0
425	1
2	0
0	0
36	1
727	12
167	9
0	0
10	0
332	2
13	1
18	0
14	0
44	1
75	4
72	3
38	0
25	0
191	1
2	0
1	0
7	0
6	0
27	0
22	0
0	0
32	1
6	0
5	0
2	0
303	2
10	0
9	0
24	0
6	0
4	2
1	2
0	0
28	0
14	0
2	0
1	0
4	0
0	0
23	6
235	9
103	3
326	1
183	7
776	20
344	5
3	0
1	0
6040	13
595	0
64	0
159	30
35	0
65	0
101	1
19	1
476	4
547	29
1390	5
342	3
605	8
69	6
390	1
570	16
479	29
264	15
28	0
274	1
4	0
6	0
3	0
31	0
0	0
15	2
272	0
125	1
0	0
29	0
72	1
3	0
13	0
0	0
3	0
16	0
1	0
410	0
59	0
28	1
829	513
4249	580
1149	67
17	0
24	0
618	56
848	34
191	15
308	19
3790	96
1323	68
158	1
5	0
41	0
0	0
1	1
4	1
39	0
3	0
0	0
2	0
150	0
3	0
85	0
623	1
1151	8
121	2
398	1
199	0
